일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2014/04/10","262.41","1.20","0.46","262.40","262.57","260.62","69196.0","3404076.0","1.019104805E9"
"2014/04/09","261.21","0.74","0.28","261.18","261.55","260.31","88112.0","3970591.0","1.014373621E9"
"2014/04/08","260.47","0.58","0.22","258.15","260.85","258.15","60641.0","3072533.0","1.011072504E9"
"2014/04/07","259.89","0.42","0.16","259.03","260.09","258.16","55819.0","2984038.0","1.009476788E9"
"2014/04/04","259.47","0.13","0.05","259.21","260.35","258.98","60463.0","3236559.0","1.008019178E9"
"2014/04/03","259.34","-0.36","-0.14","259.99","261.49","259.07","69461.0","3426166.0","1.007416848E9"
"2014/04/02","259.70","0.75","0.29","260.14","260.34","259.33","68687.0","3210630.0","1.008926521E9"
"2014/04/01","258.95","0.84","0.33","257.88","259.01","256.78","65182.0","3221069.0","1.006387441E9"
"2014/03/31","258.11","0.67","0.26","258.54","258.71","256.30","70005.0","3661546.0","1.003315338E9"
"2014/03/28","257.44","0.18","0.07","256.37","258.07","255.96","54783.0","2664766.0","1.000555669E9"
"2014/03/27","257.26","2.18","0.85","254.83","257.49","254.76","66750.0","3191086.0","9.99494423E8"
"2014/03/26","255.08","3.52","1.40","253.55","255.40","253.36","70211.0","3192231.0","9.9162253E8"
"2014/03/25","251.56","-0.75","-0.30","251.60","252.31","250.88","66631.0","3022851.0","9.78918591E8"
"2014/03/24","252.31","1.63","0.65","250.89","252.84","250.87","60235.0","2522436.0","9.80630385E8"
"2014/03/21","250.68","2.00","0.80","250.17","250.81","249.76","63811.0","2715628.0","9.74353927E8"
"2014/03/20","248.68","-2.64","-1.05","250.88","251.00","248.68","62124.0","2689650.0","9.66677613E8"
"2014/03/19","251.32","-0.55","-0.22","252.81","252.99","251.07","63957.0","2690344.0","9.76718639E8"
"2014/03/18","251.87","1.72","0.69","252.05","252.75","250.59","60883.0","2772313.0","9.78826136E8"
"2014/03/17","250.15","1.13","0.45","249.12","250.26","248.86","59057.0","2582959.0","9.72359779E8"
"2014/03/14","249.02","-2.07","-0.82","248.56","250.12","248.20","69090.0","3186179.0","9.67522027E8"
"2014/03/13","251.09","-0.02","-0.01","252.14","252.96","250.97","76668.0","3601741.0","9.75087272E8"
"2014/03/12","251.11","-4.38","-1.71","254.52","254.75","250.75","75958.0","3394220.0","9.75132159E8"
"2014/03/11","255.49","1.01","0.40","254.88","255.50","253.80","61955.0","2649737.0","9.91745246E8"
"2014/03/10","254.48","-2.87","-1.12","256.19","256.23","254.10","56879.0","2634215.0","9.87561423E8"
"2014/03/07","257.35","-0.28","-0.11","258.21","258.76","256.46","63452.0","2708195.0","9.98935525E8"
"2014/03/06","257.63","0.33","0.13","257.66","257.73","256.68","58291.0","2675234.0","9.99405786E8"
"2014/03/05","257.30","2.52","0.99","257.52","258.23","257.23","65361.0","2901703.0","9.97886366E8"
"2014/03/04","254.78","-1.51","-0.59","254.90","256.22","254.52","51567.0","2464299.0","9.88762959E8"
"2014/03/03","256.29","-2.12","-0.82","256.55","256.86","254.71","58276.0","2819048.0","9.94580897E8"
"2014/02/28","258.41","0.13","0.05","257.98","258.74","257.35","97752.0","3980447.0","1.002535275E9"
"2014/02/27","258.28","0.97","0.38","257.06","258.62","256.42","66750.0","3224491.0","1.002311462E9"
"2014/02/26","257.31","1.07","0.42","256.13","257.80","255.03","62751.0","3248416.0","9.98297703E8"
"2014/02/25","256.24","2.23","0.88","255.27","256.29","254.85","71629.0","3221188.0","9.94792102E8"
"2014/02/24","254.01","-1.21","-0.47","255.25","255.82","253.21","48158.0","2246836.0","9.86621304E8"
"2014/02/21","255.22","4.27","1.70","253.63","255.22","253.34","67091.0","2870187.0","9.91435514E8"
"2014/02/20","250.95","-1.97","-0.78","251.34","252.57","250.65","63249.0","3209440.0","9.75853324E8"
"2014/02/19","252.92","-0.74","-0.29","253.35","253.35","251.39","54397.0","2430447.0","9.82691154E8"
"2014/02/18","253.66","0.02","0.01","253.69","254.30","252.07","48393.0","2080531.0","9.85347125E8"
"2014/02/17","253.64","0.90","0.36","254.33","254.98","253.17","62251.0","2781580.0","9.85522301E8"
"2014/02/14","252.74","1.77","0.71","251.38","253.83","251.35","61587.0","2508220.0","9.82285095E8"
"2014/02/13","250.97","-1.34","-0.53","252.37","253.61","250.49","56633.0","2385960.0","9.74780047E8"
"2014/02/12","252.31","0.44","0.17","253.29","253.29","252.07","71974.0","2990385.0","9.80011541E8"
"2014/02/11","251.87","1.40","0.56","250.59","252.39","250.06","66997.0","2771493.0","9.78300366E8"
"2014/02/10","250.47","-0.04","-0.02","251.20","251.26","249.39","62575.0","2659384.0","9.73355784E8"
"2014/02/07","250.51","1.95","0.78","250.69","250.69","248.94","83454.0","3741749.0","9.72915655E8"
"2014/02/06","248.56","2.52","1.02","246.92","249.04","246.85","69979.0","3336250.0","9.65545817E8"
"2014/02/05","246.04","0.74","0.30","246.79","247.44","245.50","74756.0","3190650.0","9.565632E8"
"2014/02/04","245.30","-4.71","-1.88","246.56","247.04","245.10","81419.0","3802173.0","9.54031288E8"
"2014/02/03","250.01","-2.88","-1.14","251.37","251.76","249.70","71712.0","3301259.0","9.72028071E8"
"2014/01/29","252.89","2.98","1.19","251.11","253.31","250.98","75454.0","3749827.0","9.83580144E8"
"2014/01/28","249.91","0.96","0.39","248.48","250.23","248.16","79259.0","3490490.0","9.71214089E8"
"2014/01/27","248.95","-3.94","-1.56","248.22","250.18","247.43","74546.0","3639298.0","9.6739171E8"
"2014/01/24","252.89","-0.85","-0.33","252.93","253.83","250.58","68980.0","3741495.0","9.8288597E8"
"2014/01/23","253.74","-3.34","-1.30","256.72","256.75","253.72","61082.0","2878343.0","9.86463062E8"
"2014/01/22","257.08","0.74","0.29","255.73","257.08","255.53","61704.0","2773602.0","9.98724653E8"
"2014/01/21","256.34","1.53","0.60","255.03","256.65","254.29","56957.0","2587772.0","9.95671754E8"
"2014/01/20","254.81","1.35","0.53","253.66","255.06","252.00","47195.0","2188589.0","9.89743532E8"
"2014/01/17","253.46","-1.90","-0.74","255.54","256.13","253.37","58436.0","2629857.0","9.84750056E8"
"2014/01/16","255.36","0.63","0.25","255.43","256.52","255.11","57598.0","2693069.0","9.9188429E8"
"2014/01/15","254.73","0.76","0.30","255.52","255.65","253.82","64620.0","3032357.0","9.89722721E8"
"2014/01/14","253.97","-0.11","-0.04","253.30","256.27","252.75","59997.0","2874341.0","9.85916593E8"
"2014/01/13","254.08","1.60","0.63","253.83","254.84","253.16","54398.0","2721846.0","9.87111236E8"
"2014/01/10","252.48","-1.15","-0.45","254.05","255.14","251.59","78932.0","3780774.0","9.81383569E8"
"2014/01/09","253.63","-2.13","-0.83","256.26","256.65","253.63","77981.0","3901894.0","9.85373727E8"
"2014/01/08","255.76","-0.22","-0.09","256.85","257.06","254.63","66026.0","3490192.0","9.93180708E8"
"2014/01/07","255.98","0.57","0.22","254.53","257.02","254.41","60983.0","3079838.0","9.94118003E8"
"2014/01/06","255.41","0.93","0.37","254.70","256.67","254.11","59077.0","3103343.0","9.91493026E8"
"2014/01/03","254.48","-3.16","-1.23","257.05","257.29","253.18","62394.0","3429558.0","9.87619799E8"
"2014/01/02","257.64","-6.60","-2.50","264.35","264.51","257.63","64005.0","3624928.0","9.99278222E8"
"2013/12/30","264.24","0.92","0.35","263.55","264.24","262.53","55609.0","2704282.0","1.024197103E9"
"2013/12/27","263.32","0.17","0.06","262.47","263.79","261.54","56679.0","2349932.0","1.019772289E9"
"2013/12/26","263.15","-0.43","-0.16","263.85","264.63","262.82","52441.0","2608963.0","1.018713537E9"
"2013/12/24","263.58","0.34","0.13","263.72","264.54","262.79","62874.0","2681115.0","1.019888326E9"
"2013/12/23","263.24","1.97","0.75","262.78","263.89","262.14","59325.0","2618330.0","1.01753135E9"
"2013/12/20","261.27","1.07","0.41","259.85","261.55","259.78","55378.0","2531947.0","1.010043819E9"
"2013/12/19","260.20","0.22","0.08","263.16","263.21","259.46","58314.0","3104563.0","1.005343869E9"
"2013/12/18","259.98","1.26","0.49","259.62","261.24","258.74","56757.0","2924876.0","1.00524769E9"
"2013/12/17","258.72","0.82","0.32","260.27","260.67","258.18","78914.0","3090435.0","1.000164111E9"
"2013/12/16","257.90","-0.14","-0.05","257.70","259.07","257.00","46762.0","2260191.0","9.97290707E8"
"2013/12/13","258.04","-1.01","-0.39","258.29","258.49","256.08","61163.0","3022523.0","9.97610885E8"
"2013/12/12","259.05","-1.50","-0.58","258.95","259.46","257.70","93726.0","3430093.0","1.000650654E9"
"2013/12/11","260.55","-2.13","-0.81","261.74","263.67","259.78","59243.0","2614521.0","1.006451027E9"
"2013/12/10","262.68","-1.02","-0.39","263.55","263.75","262.24","56662.0","2429776.0","1.01462417E9"
"2013/12/09","263.70","2.99","1.15","263.52","264.14","263.24","52026.0","2272358.0","1.018405075E9"
"2013/12/06","260.71","-0.39","-0.15","261.04","262.17","260.54","52755.0","2550218.0","1.006983109E9"
"2013/12/05","261.10","-0.38","-0.15","262.50","262.60","259.21","51680.0","2759449.0","1.009920589E9"
"2013/12/04","261.48","-3.36","-1.27","263.39","264.53","261.48","54677.0","2698091.0","1.011372986E9"
"2013/12/03","264.84","-2.74","-1.02","266.64","267.33","264.79","61971.0","3018821.0","1.023699239E9"
"2013/12/02","267.58","-1.99","-0.74","270.48","270.84","267.35","57621.0","2538350.0","1.035067748E9"
"2013/11/29","269.57","-0.13","-0.05","269.61","270.36","268.68","54354.0","2426063.0","1.042769765E9"
"2013/11/28","269.70","2.55","0.95","268.80","270.07","268.42","62913.0","3260326.0","1.04311556E9"
"2013/11/27","267.15","0.89","0.33","265.28","267.15","264.50","84488.0","3083011.0","1.033896631E9"
"2013/11/26","266.26","1.05","0.40","264.02","266.26","262.78","54065.0","2634966.0","1.030553256E9"
"2013/11/25","265.21","1.35","0.51","265.85","267.45","265.20","56730.0","2319766.0","1.0266516E9"
"2013/11/22","263.86","1.66","0.63","263.40","264.65","261.89","56990.0","2510468.0","1.021584566E9"
"2013/11/21","262.20","-3.42","-1.29","265.06","265.06","260.97","58363.0","2652794.0","1.015147458E9"
"2013/11/20","265.62","-2.19","-0.82","267.23","267.43","264.69","85760.0","3623217.0","1.028171077E9"
"2013/11/19","267.81","2.78","1.05","264.84","268.37","264.68","76854.0","3227486.0","1.036243238E9"
"2013/11/18","265.03","0.83","0.31","265.38","265.96","264.65","58663.0","2281747.0","1.02487721E9"
"2013/11/15","264.20","5.76","2.23","260.48","264.33","260.47","70120.0","2947036.0","1.021798582E9"
"2013/11/14","258.44","0.40","0.16","260.53","260.79","258.11","68231.0","2932574.0","1.00038903E9"
"2013/11/13","258.04","-4.77","-1.81","262.42","262.45","258.04","59294.0","2744951.0","9.99142564E8"
"2013/11/12","262.81","2.66","1.02","261.21","263.57","261.13","58733.0","2567719.0","1.016723897E9"
"2013/11/11","260.15","-0.38","-0.15","262.14","262.14","259.49","54846.0","2517603.0","1.007473614E9"
"2013/11/08","260.53","-2.81","-1.07","260.97","262.58","260.53","64730.0","3186867.0","1.010014767E9"
"2013/11/07","263.34","-1.28","-0.48","264.71","265.12","262.71","59120.0","2825604.0","1.019357725E9"
"2013/11/06","264.62","-0.34","-0.13","265.16","266.19","264.31","58306.0","3230398.0","1.02431594E9"
"2013/11/05","264.96","-1.63","-0.61","266.98","267.30","264.37","61080.0","2792485.0","1.024279907E9"
"2013/11/04","266.59","-2.04","-0.76","267.88","268.01","266.20","57546.0","2831066.0","1.030362878E9"
"2013/11/01","268.63","1.72","0.64","268.06","268.83","267.23","53924.0","2787453.0","1.037985395E9"
"2013/10/31","266.91","-4.53","-1.67","270.13","270.81","266.88","66798.0","3577932.0","1.033051401E9"
"2013/10/30","271.44","1.16","0.43","270.72","271.44","269.13","58682.0","2979241.0","1.049125584E9"
"2013/10/29","270.28","0.54","0.20","269.50","270.60","268.50","64059.0","2998500.0","1.044817586E9"
"2013/10/28","269.74","2.23","0.83","267.96","269.77","267.21","70676.0","3295009.0","1.042420034E9"
"2013/10/25","267.51","-1.85","-0.69","269.42","269.42","266.01","66297.0","3398887.0","1.034722628E9"
"2013/10/24","269.36","1.33","0.50","267.85","269.36","266.75","59138.0","3130044.0","1.042318065E9"
"2013/10/23","268.03","-3.08","-1.14","271.96","272.06","268.00","105486.0","4616275.0","1.037149432E9"
"2013/10/22","271.11","-0.11","-0.04","270.75","271.13","269.71","84119.0","4052314.0","1.048022504E9"
"2013/10/21","271.22","-0.02","-0.01","271.55","272.56","270.56","62479.0","3449577.0","1.047049693E9"
"2013/10/18","271.24","1.65","0.61","270.51","271.25","269.70","73412.0","3804283.0","1.047215682E9"
"2013/10/17","269.59","1.34","0.50","270.60","270.76","268.90","93652.0","4134200.0","1.041355071E9"
"2013/10/16","268.25","-0.77","-0.29","268.92","270.30","268.19","73544.0","3621397.0","1.037181813E9"
"2013/10/15","269.02","3.21","1.21","267.87","269.53","267.87","68332.0","3432127.0","1.040216034E9"
"2013/10/14","265.81","-0.54","-0.20","266.52","266.77","265.81","69323.0","3048589.0","1.028658865E9"
"2013/10/11","266.35","3.45","1.31","265.19","266.81","264.41","91605.0","4057516.0","1.031003593E9"
"2013/10/10","262.90","-0.24","-0.09","262.83","264.16","262.39","73050.0","3427231.0","1.018087601E9"
"2013/10/08","263.14","1.29","0.49","260.95","263.15","260.09","73859.0","3386802.0","1.018794015E9"
"2013/10/07","261.85","0.07","0.03","261.93","262.76","261.38","64709.0","2791271.0","1.013825633E9"
"2013/10/04","261.78","-0.09","-0.03","262.27","263.04","260.25","74144.0","3585901.0","1.014318641E9"
"2013/10/02","261.87","0.39","0.15","263.42","263.57","261.66","73520.0","3677327.0","1.015477134E9"
"2013/10/01","261.48","0.57","0.22","261.08","263.29","260.55","70906.0","3004314.0","1.014915183E9"
"2013/09/30","260.91","-2.03","-0.77","261.56","262.30","260.55","65544.0","3254225.0","1.013405349E9"
"2013/09/27","262.94","0.26","0.10","263.34","263.65","262.66","91123.0","3312876.0","1.020725181E9"
"2013/09/26","262.68","1.23","0.47","260.59","262.68","260.47","81536.0","3093433.0","1.019131744E9"
"2013/09/25","261.45","-1.38","-0.53","262.42","262.76","260.23","104133.0","3572523.0","1.014512563E9"
"2013/09/24","262.83","-0.19","-0.07","261.85","263.43","260.42","108560.0","3481543.0","1.019579671E9"
"2013/09/23","263.02","0.46","0.18","261.64","263.92","260.76","80445.0","4317654.0","1.020967534E9"
"2013/09/17","262.56","-1.30","-0.49","263.19","263.39","261.06","71055.0","3474376.0","1.018706345E9"
"2013/09/16","263.86","3.03","1.16","263.40","264.38","262.53","74976.0","3391673.0","1.023310543E9"
"2013/09/13","260.83","-1.49","-0.57","260.99","262.38","260.52","77929.0","3306485.0","1.012043553E9"
"2013/09/12","262.32","-0.06","-0.02","262.40","264.27","261.10","98835.0","5744429.0","1.017698306E9"
"2013/09/11","262.38","1.18","0.45","261.38","262.38","260.13","86138.0","3786857.0","1.017913139E9"
"2013/09/10","261.20","3.08","1.19","258.62","261.20","258.53","89516.0","4486726.0","1.013139019E9"
"2013/09/09","258.12","2.87","1.12","256.48","258.12","256.27","76067.0","3684348.0","1.001836689E9"
"2013/09/06","255.25","0.63","0.25","255.01","256.24","254.19","82368.0","3369628.0","9.90869326E8"
"2013/09/05","254.62","2.47","0.98","253.68","255.12","252.79","76580.0","3653158.0","9.88392973E8"
"2013/09/04","252.15","0.10","0.04","251.40","252.99","250.40","69845.0","3283895.0","9.7887069E8"
"2013/09/03","252.05","0.92","0.37","252.43","253.37","251.49","73560.0","3201091.0","9.78990031E8"
"2013/09/02","251.13","-0.61","-0.24","251.65","252.51","250.84","55644.0","2666176.0","9.74759742E8"
"2013/08/30","251.74","2.88","1.16","250.52","251.74","249.36","68668.0","3642775.0","9.74034736E8"
"2013/08/29","248.86","3.19","1.30","246.69","250.02","246.62","75561.0","4018568.0","9.63460551E8"
"2013/08/28","245.67","-0.04","-0.02","242.70","245.78","242.54","70692.0","2548218.0","9.49611325E8"
"2013/08/27","245.71","0.00","0.00","245.13","247.21","244.87","89065.0","2877095.0","9.49728224E8"
"2013/08/26","245.71","2.34","0.96","244.21","246.13","244.16","78632.0","2494021.0","9.49799125E8"
"2013/08/23","243.37","3.00","1.25","242.17","244.25","241.05","88266.0","2940839.0","9.40184773E8"
"2013/08/22","240.37","-2.12","-0.87","239.93","241.63","239.01","116922.0","3293784.0","9.29378157E8"
"2013/08/21","242.49","-2.64","-1.08","245.48","246.15","242.11","102108.0","3225861.0","9.38152739E8"
"2013/08/20","245.13","-3.76","-1.51","247.97","249.89","244.82","89308.0","3321406.0","9.48669685E8"
"2013/08/19","248.89","-0.34","-0.14","248.76","249.04","247.68","90685.0","2645777.0","9.63494602E8"
"2013/08/16","249.23","-0.59","-0.24","247.12","250.36","246.76","73761.0","2932660.0","9.64693523E8"
"2013/08/14","249.82","1.62","0.65","248.20","250.04","247.69","83697.0","3287229.0","9.66444537E8"
"2013/08/13","248.20","4.42","1.81","245.08","248.21","244.68","115632.0","3262679.0","9.60403771E8"
"2013/08/12","243.78","0.65","0.27","242.79","245.19","242.74","92466.0","2435765.0","9.44427275E8"
"2013/08/09","243.13","-0.26","-0.11","243.51","244.43","242.42","91837.0","2899244.0","9.41578613E8"
"2013/08/08","243.39","0.64","0.26","243.52","245.11","242.77","116509.0","2962111.0","9.43469782E8"
"2013/08/07","242.75","-4.05","-1.64","244.73","245.11","242.75","103333.0","2891319.0","9.40591075E8"
"2013/08/06","246.80","-1.45","-0.58","247.85","247.94","245.37","106231.0","2864327.0","9.55948851E8"
"2013/08/05","248.25","-1.08","-0.43","248.92","249.66","248.21","62219.0","2091365.0","9.61250127E8"
"2013/08/02","249.33","0.44","0.18","251.03","251.65","249.05","98129.0","3270590.0","9.65161903E8"
"2013/08/01","248.89","0.90","0.36","248.33","249.62","246.94","91584.0","2752362.0","9.63583775E8"
"2013/07/31","247.99","-0.79","-0.32","248.37","249.03","247.74","89610.0","3068747.0","9.60150991E8"
"2013/07/30","248.78","2.25","0.91","246.78","248.81","246.47","98466.0","2710354.0","9.6281348E8"
"2013/07/29","246.53","-1.27","-0.51","247.40","248.22","246.37","118395.0","3504859.0","9.5418382E8"
"2013/07/26","247.80","0.09","0.04","248.04","248.68","246.60","98265.0","3166530.0","9.58734912E8"
"2013/07/25","247.71","-0.13","-0.05","247.11","248.29","246.74","76306.0","2943659.0","9.58350698E8"
"2013/07/24","247.84","1.21","0.49","246.61","248.17","246.16","72120.0","2798813.0","9.5910377E8"
"2013/07/23","246.63","3.45","1.42","244.62","246.76","243.86","81578.0","3553260.0","9.54472586E8"
"2013/07/22","243.18","1.15","0.48","243.32","245.27","242.18","81320.0","2849027.0","9.41854922E8"
"2013/07/19","242.03","-0.89","-0.37","243.51","243.66","240.63","72276.0","2875494.0","9.36893987E8"
"2013/07/18","242.92","-1.90","-0.78","244.09","244.41","242.25","72850.0","2734899.0","9.39796202E8"
"2013/07/17","244.82","2.80","1.16","242.64","245.87","240.42","95073.0","3237071.0","9.45213553E8"
